void_id,sample,RA,Dec,z_void,R_void_mpc,M_annulus_1e14,N_in_annulus,V_annulus_mpc3,rho_annulus,rho_mean_bin,delta
8103,CMASS South,9.773,-3.361,0.549,37.117,17.111679663711037,3,11994861.480617747,1.4265841828487518e-06,1.85319635923684e-06,-0.23020343972819496
1850,CMASS South,29.324,2.974,0.455,47.498,197.34018543757617,66,25136372.624651175,7.850782146825957e-06,6.64238378624601e-06,0.18192239404806831
656,CMASS South,350.769,-0.805,0.534,54.226,132.24421907819814,29,37402389.237487465,3.5357158131933755e-06,1.85319635923684e-06,0.9079013379075541
135,CMASS South,324.671,5.414,0.52,48.916,70.3182844044348,17,27455505.569881566,2.561172447742988e-06,1.85319635923684e-06,0.38202972123132034
5059,CMASS South,333.198,21.922,0.538,52.672,56.09762614986213,13,34278046.52437802,1.6365467649962598e-06,1.85319635923684e-06,-0.11690590323078241
199,CMASS South,320.725,1.33,0.493,55.458,143.20760280695976,42,40010064.04545857,3.5792895168638163e-06,6.64238378624601e-06,-0.461143825462895
7344,CMASS South,351.651,20.992,0.487,41.159,87.49683483155714,21,16355773.21392816,5.349599415883748e-06,6.64238378624601e-06,-0.19462656961182428
5524,CMASS South,336.666,24.501,0.518,59.752,92.01527498345948,20,50041921.304551296,1.8387638320971246e-06,1.85319635923684e-06,-0.007787910367824662
270,CMASS South,322.813,6.959,0.541,56.762,69.42034269439426,17,42899250.474758655,1.6182180790137644e-06,1.85319635923684e-06,-0.1267962129603155
2246,CMASS South,27.581,9.817,0.459,42.973,173.73894793323524,60,18615026.400731184,9.333263579277594e-06,6.64238378624601e-06,0.40510754566808216
637,CMASS South,331.935,0.06,0.462,43.903,180.97453207405198,55,19849941.414143976,9.11713179894322e-06,6.64238378624601e-06,0.37256926012337976
6018,CMASS South,18.122,30.013,0.457,50.618,179.01720533955822,60,30422267.500805996,5.884413623501779e-06,6.64238378624601e-06,-0.1141111665835562
8547,CMASS South,29.422,-6.342,0.53,63.104,106.62916243986402,29,58945044.93193244,1.8089588796309415e-06,1.85319635923684e-06,-0.023870907896730336
4992,CMASS South,18.984,25.096,0.503,58.339,142.8056203085663,40,46575076.60512609,3.0661381734120214e-06,1.85319635923684e-06,0.6545133806946825
1741,CMASS South,9.809,3.174,0.488,52.856,197.91614137080649,57,34638535.159431465,5.713756094472644e-06,6.64238378624601e-06,-0.13980337807282686
7643,CMASS South,339.384,30.812,0.511,34.915,31.637178197240754,7,9984188.582957381,3.1687280277582274e-06,1.85319635923684e-06,0.7098717100130355
1438,CMASS South,14.948,8.08,0.491,46.576,187.3531208752393,40,23700810.647259906,7.90492458944224e-06,6.64238378624601e-06,0.19007345010845336
1891,CMASS South,39.805,2.04,0.573,53.558,24.41241207004447,5,36037087.89863896,6.774246614684554e-07,1.85319635923684e-06,-0.634456080116937
819,CMASS South,340.804,-0.379,0.574,44.081,19.603711392183325,3,20092359.99204082,9.756798803101745e-07,1.85319635923684e-06,-0.4735151105563543
1450,CMASS South,337.526,5.474,0.543,74.87,310.39126603435665,75,98446467.15705146,3.152893902624155e-06,1.85319635923684e-06,0.7013274858377878
300,CMASS South,320.03,6.435,0.52,33.365,27.904323513334315,7,8712645.099637372,3.2027384559134307e-06,1.85319635923684e-06,0.7282240168183484
1779,CMASS South,2.627,3.778,0.456,43.669,139.07865890906635,54,19534233.60277138,7.119739721415784e-06,6.64238378624601e-06,0.0718651542174071
7263,CMASS South,29.461,28.712,0.505,37.191,63.277994822323876,16,12066746.91606849,5.243997844859143e-06,1.85319635923684e-06,1.8297043746722341
2202,CMASS South,332.639,5.233,0.512,55.133,190.8946374753471,48,39310766.37558558,4.856039580899764e-06,1.85319635923684e-06,1.6203589040610444
692,CMASS South,12.345,-0.682,0.523,42.283,39.96856767059904,9,17732665.250575546,2.253951512974159e-06,1.85319635923684e-06,0.21625077760370343
3392,CMASS South,34.57,-3.651,0.469,56.996,227.66537405594318,74,43431994.10495477,5.24188167611606e-06,6.64238378624601e-06,-0.21084329891173806
2377,CMASS South,20.223,10.695,0.589,54.675,35.27827399615565,6,38339196.9059158,9.20162049370214e-07,1.85319635923684e-06,-0.5034729888261039
5746,CMASS South,4.144,33.366,0.487,37.063,63.36610054296233,18,11942585.11409824,5.305894824074442e-06,6.64238378624601e-06,-0.20120622432852447
1070,CMASS South,39.278,0.245,0.479,62.898,228.21841583655308,70,58369657.48303318,3.909881018282338e-06,6.64238378624601e-06,-0.41137381637322784
5217,CMASS South,330.137,24.942,0.635,88.67,12.074055330369255,3,163533511.27266404,7.383230040378599e-08,1.85319635923684e-06,-0.9601594833511379
5718,CMASS South,3.273,14.5,0.458,31.377,80.61843851623851,32,7246209.556769713,1.1125601307089081e-05,6.64238378624601e-06,0.6749410550661351
4363,CMASS South,337.811,16.468,0.478,55.635,167.56602516852325,49,40394376.910693526,4.148251266234133e-06,6.64238378624601e-06,-0.37548756595129734
9564,CMASS South,43.784,-6.938,0.498,38.566,18.340717001987986,6,13455208.34940104,1.3630942402169808e-06,6.64238378624601e-06,-0.7947883946363564
4639,CMASS South,17.397,14.248,0.453,20.551,14.288410194541541,7,2035989.4068419812,7.017919713395888e-06,6.64238378624601e-06,0.05653631877270895
2150,CMASS South,5.016,5.179,0.558,63.135,87.65160544605419,21,59031958.322709695,1.4848161561385042e-06,1.85319635923684e-06,-0.1987809879197246
7521,CMASS South,337.549,30.381,0.552,40.409,17.906769039081215,4,15477861.12467986,1.1569278787834837e-06,1.85319635923684e-06,-0.37571219961822333
883,CMASS South,340.292,0.221,0.498,36.201,60.6696875058444,12,11128543.7799971,5.451718455283843e-06,6.64238378624601e-06,-0.17925271548259636
2121,CMASS South,33.606,3.613,0.487,34.634,71.01071280877095,19,9745061.722125443,7.286840743917134e-06,6.64238378624601e-06,0.09702193947383203
4387,CMASS South,338.928,10.601,0.488,63.653,383.680950968422,109,60496920.38548553,6.342156733328116e-06,6.64238378624601e-06,-0.04519869109935454
1302,CMASS South,27.813,7.844,0.49,38.574,119.04541213751284,34,13463583.394556932,8.842030286353082e-06,6.64238378624601e-06,0.33115317796929317
788,CMASS South,324.32,-0.918,0.487,42.845,112.42754923262449,30,18449180.412909154,6.093904808582029e-06,6.64238378624601e-06,-0.08257261177827209
3909,CMASS South,345.961,-1.909,0.571,35.359,18.210875216729665,4,10369947.520780424,1.7561202870348901e-06,1.85319635923684e-06,-0.05238304711645698
1574,CMASS South,22.558,8.11,0.59,51.735,21.735147144222896,4,32481045.254052483,6.691640301049463e-07,1.85319635923684e-06,-0.6389135847533648
925,CMASS South,19.699,-0.394,0.546,60.098,81.20956019772952,17,50916283.31857003,1.5949624541450183e-06,1.85319635923684e-06,-0.13934513944230084
1030,CMASS South,15.901,0.135,0.541,44.241,38.82593159690373,7,20311941.694089957,1.9114830173129473e-06,1.85319635923684e-06,0.0314519601690293
4965,CMASS South,27.052,20.911,0.463,73.36,521.8951322189916,175,92609300.58733374,5.635450531524387e-06,6.64238378624601e-06,-0.15159215232438392
998,LOWZ North,213.379,-0.158,0.327,49.227,134.88696219985022,82,27982515.017488133,4.8204016728142695e-06,8.493616139916026e-06,-0.43246768003081343
11176,LOWZ North,237.907,8.246,0.384,94.826,1042.6244529639698,510,200013325.30560154,5.212774955723264e-06,8.493616139916026e-06,-0.3862714219888443
14307,LOWZ North,244.113,52.377,0.401,52.239,125.04077580950208,62,33439609.7558593,3.7393012873779843e-06,6.64238378624601e-06,-0.4370543154822319
11134,LOWZ North,248.111,38.157,0.234,95.646,1001.5705863108356,585,205247120.44032767,4.879827712866871e-06,7.1581671400889666e-06,-0.3182853072069757
11375,LOWZ North,237.146,9.245,0.266,63.442,324.4363843419792,200,59897298.21112878,5.416544552617227e-06,7.1581671400889666e-06,-0.24330566098657666
4402,LOWZ North,122.937,16.086,0.274,96.976,853.6429541045264,506,213928889.27629578,3.990311719900626e-06,7.1581671400889666e-06,-0.44255119476701243
5734,LOWZ North,166.96,45.271,0.384,85.837,1234.9911223830393,598,148354330.58438137,8.324604462291701e-06,8.493616139916026e-06,-0.019898671524611136
1077,LOWZ North,201.227,0.278,0.243,30.145,70.95773141537207,31,6425730.41055243,1.1042749521337564e-05,7.1581671400889666e-06,0.542678356795161
1625,LOWZ North,248.149,15.665,0.397,48.564,166.07054763530965,84,26867050.25213335,6.181197640858359e-06,8.493616139916026e-06,-0.2722537092523385
16341,LOWZ North,167.505,52.932,0.264,93.079,1255.283317841376,709,189161070.2865808,6.636055272575958e-06,7.1581671400889666e-06,-0.07293932333445337
75,LOWZ North,201.565,-0.062,0.392,58.55,257.8341791506403,126,47082263.604844645,5.476248578755882e-06,8.493616139916026e-06,-0.3552512276814497
2151,LOWZ North,252.039,23.261,0.307,65.225,320.0933513551356,195,65090693.638934806,4.917651563689403e-06,8.493616139916026e-06,-0.42101791714147063
11530,LOWZ North,153.07,10.043,0.34,89.634,1395.1809873285133,731,168925405.166849,8.259154305123505e-06,8.493616139916026e-06,-0.027604477401640477
32,LOWZ North,213.163,0.265,0.251,31.272,47.13363276059645,21,7173706.570992027,6.570331849254673e-06,7.1581671400889666e-06,-0.08212092276277684
12090,LOWZ North,137.08,18.098,0.258,98.083,1636.6887297109824,927,221338956.87636518,7.394490119627693e-06,7.1581671400889666e-06,0.0330144539675822
16283,LOWZ North,167.099,61.705,0.381,80.443,718.2284281335968,356,122107239.18378314,5.881947974047582e-06,8.493616139916026e-06,-0.30748601335947173
1557,LOWZ North,246.566,16.463,0.229,38.76,69.81617365810426,52,13659284.207395148,5.11126151254e-06,7.1581671400889666e-06,-0.285953874433215
17482,LOWZ North,159.774,49.555,0.346,68.431,543.3008621216478,304,75168398.21024829,7.227782885595337e-06,8.493616139916026e-06,-0.14903348979616163
8913,LOWZ North,237.81,7.279,0.298,59.999,282.01828384477966,165,50665072.9790031,5.566325424255388e-06,7.1581671400889666e-06,-0.22238118846353086
12071,LOWZ North,143.357,12.234,0.399,74.066,705.8944724729083,340,95308867.42970598,7.406388214543974e-06,8.493616139916026e-06,-0.12800530509762376
4477,LOWZ North,122.231,20.813,0.226,60.923,259.67683543750707,153,53042071.80258998,4.8956767074250546e-06,7.1581671400889666e-06,-0.3160711936988652
7629,LOWZ North,124.326,2.426,0.34,21.499,35.42254716137089,18,2330941.721743613,1.5196667866442317e-05,8.493616139916026e-06,0.789187033662268
4880,LOWZ North,179.349,38.639,0.279,49.342,262.6422530828558,138,28179084.74619075,9.320467838060632e-06,7.1581671400889666e-06,0.30207463106886756
16286,LOWZ North,181.844,60.8,0.224,55.929,160.66024129275192,105,41038152.328611255,3.91489948198135e-06,7.1581671400889666e-06,-0.45308632707720026
15671,LOWZ North,208.169,41.235,0.354,27.241,22.154117277675965,13,4741827.761405848,4.672062839985515e-06,8.493616139916026e-06,-0.4499324241851473
11600,LOWZ North,206.089,12.105,0.343,51.945,234.3179274914434,133,32878189.0343214,7.1268501816459515e-06,8.493616139916026e-06,-0.16091685046218576
10510,LOWZ North,134.59,44.169,0.365,93.277,1338.1191585595088,646,190370804.63941342,7.029014564991083e-06,8.493616139916026e-06,-0.17243557405920437
12488,LOWZ North,152.612,17.334,0.343,76.514,943.3183300626176,507,105074989.70845371,8.977572424037304e-06,8.493616139916026e-06,0.05697882693884764
31,LOWZ North,210.92,0.082,0.382,83.402,681.8188541221274,342,136083675.93269187,5.0102912744608745e-06,8.493616139916026e-06,-0.41011093603408244
5442,LOWZ North,164.22,39.175,0.24,81.587,768.176949102648,460,127391229.39697902,6.030061510034102e-06,7.1581671400889666e-06,-0.15759699486995266
3577,LOWZ North,124.57,14.605,0.388,71.19,401.30868060174305,202,84631807.2707219,4.741818632302497e-06,8.493616139916026e-06,-0.44171969227356933
9523,LOWZ North,256.739,30.809,0.364,59.983,280.7882851268428,151,50624551.05302271,5.546484448479418e-06,8.493616139916026e-06,-0.3469819736244574
7907,LOWZ North,192.121,5.028,0.401,42.478,189.52627989919668,89,17979136.020028878,1.0541456479780961e-05,6.64238378624601e-06,0.5869990080381277
2148,LOWZ North,251.78,23.339,0.392,59.261,299.98011510262506,143,48818402.464066155,6.144816297981728e-06,8.493616139916026e-06,-0.2765370842338914
15774,LOWZ North,238.93,53.523,0.262,74.606,425.5641400422696,250,97408735.14704798,4.368849871624337e-06,7.1581671400889666e-06,-0.38966920077112954
13793,LOWZ North,189.456,24.139,0.323,69.503,669.3864787989137,375,78756659.7506576,8.49942698075542e-06,8.493616139916026e-06,0.0006841421537861287
15788,LOWZ North,161.012,63.79,0.365,35.814,62.99444592442971,36,10775442.757358551,5.846112066384539e-06,8.493616139916026e-06,-0.31170517126262104
17555,LOWZ North,215.738,52.236,0.392,91.919,1001.5470198261257,489,182176565.05100834,5.497672104783064e-06,8.493616139916026e-06,-0.3527289184936703
7411,LOWZ North,125.616,3.859,0.312,31.13,27.331796739544068,17,7076426.47017489,3.86237274629218e-06,8.493616139916026e-06,-0.5452616785751792
5425,LOWZ North,179.143,35.948,0.369,73.362,799.3238309010644,398,92616875.16411129,8.630434027111288e-06,8.493616139916026e-06,0.016108320053726186
13894,LOWZ North,136.452,34.071,0.402,45.659,189.36149768541162,76,22328308.45007946,8.480781162118787e-06,6.64238378624601e-06,0.27676771397633443
11588,LOWZ North,168.093,11.202,0.306,98.487,1618.5085726799307,880,224085297.18782854,7.2227343471057585e-06,8.493616139916026e-06,-0.14962788191447893
76,LOWZ North,208.356,0.29,0.312,37.83,36.927404141580396,21,12699471.862969266,2.9077905396411023e-06,8.493616139916026e-06,-0.6576498758902176
16573,LOWZ North,171.845,46.286,0.373,65.654,517.8035493502607,281,66383509.53485739,7.800183403656396e-06,8.493616139916026e-06,-0.08164163824178731
8920,LOWZ North,230.405,6.565,0.334,39.689,185.176545801327,100,14665170.148503534,1.2626961973586295e-05,8.493616139916026e-06,0.4866414687903631
15,LOWZ North,206.464,-0.296,0.341,37.158,54.433454542028194,27,12034654.520894896,4.52305917444654e-06,8.493616139916026e-06,-0.46747544273983893
16334,LOWZ North,157.27,54.716,0.367,52.685,287.18618481475903,151,34303433.3292956,8.371937061165774e-06,8.493616139916026e-06,-0.014325945127001631
16320,LOWZ North,222.239,55.753,0.222,47.685,105.26547342887302,69,25434429.293073826,4.138700035920931e-06,7.1581671400889666e-06,-0.4218212630517744
5720,LOWZ North,151.546,37.209,0.231,63.422,342.90956404974105,217,59840668.4538788,5.730376563457557e-06,7.1581671400889666e-06,-0.1994631514868014
16258,LOWZ North,171.112,60.186,0.317,63.67,383.1570233386458,232,60545404.62071287,6.3284245227021895e-06,8.493616139916026e-06,-0.2549198811844637
11089,LOWZ North,249.664,32.616,0.266,41.662,71.84554415434738,47,16962778.068477865,4.235482175402555e-06,7.1581671400889666e-06,-0.40830074340092687
103,LOWZ North,226.001,0.132,0.39,39.381,78.20562292871712,45,14326392.857943062,5.4588495306658535e-06,8.493616139916026e-06,-0.3572997130148357
8908,LOWZ North,230.779,8.895,0.355,66.49,624.9144516129431,341,68951804.31243648,9.06306162462859e-06,8.493616139916026e-06,0.0670439392753384
11593,LOWZ North,163.879,13.021,0.359,70.976,759.3921257305957,379,83870879.40331975,9.05430026647053e-06,8.493616139916026e-06,0.06601241653947024
3099,LOWZ North,118.816,24.081,0.364,62.051,340.9123887424389,166,56043208.509162426,6.0830276818769865e-06,8.493616139916026e-06,-0.28381179680470847
12977,LOWZ North,141.48,54.74,0.395,60.9,456.427681953101,221,52982020.23880087,8.614765535475762e-06,8.493616139916026e-06,0.014263582620645041
15678,LOWZ North,153.707,55.128,0.397,88.565,1162.5511654747738,536,162953246.46924737,7.134262070035967e-06,8.493616139916026e-06,-0.16004420820146678
12698,LOWZ North,143.945,60.364,0.279,48.253,160.1003376434007,89,26354185.29569964,6.074949229013927e-06,7.1581671400889666e-06,-0.15132615512824935
14805,LOWZ North,177.178,18.264,0.268,87.84,1227.0625054160953,701,158984072.51734623,7.71814739669733e-06,7.1581671400889666e-06,0.07822955871932936
12327,LOWZ North,204.704,14.609,0.366,48.582,195.20240948519177,100,26896935.733547207,7.257421864667116e-06,8.493616139916026e-06,-0.14554393027480655
12778,LOWZ North,137.94,61.345,0.401,44.187,154.67214970826558,75,20237654.950931467,7.642790139632585e-06,6.64238378624601e-06,0.15060953801827248
11396,LOWZ North,222.719,8.049,0.256,31.398,35.886344507350145,24,7260768.526845799,4.942499457828024e-06,7.1581671400889666e-06,-0.3095300289723892
10263,LOWZ North,243.328,32.844,0.316,88.998,873.0453425347713,515,165355017.51486924,5.2798237129772264e-06,8.493616139916026e-06,-0.37837740415833926
13189,LOWZ North,141.666,32.043,0.408,39.405,68.7483083175916,33,14352601.665278235,4.789954457100783e-06,6.64238378624601e-06,-0.27888020155970855
14303,LOWZ North,251.939,44.934,0.327,58.456,220.2824030394081,126,46855860.63881134,4.701277493064447e-06,8.493616139916026e-06,-0.446492822889577
15235,LOWZ North,167.729,30.186,0.286,86.672,1148.6104389081097,653,152726039.95126462,7.520724293477622e-06,7.1581671400889666e-06,0.050649439485447596
1643,LOWZ North,246.005,16.577,0.37,61.867,374.20701115795225,185,55546130.17672001,6.736869156634543e-06,8.493616139916026e-06,-0.20683145486474167
14329,LOWZ North,250.228,37.311,0.289,78.816,665.9108247344886,389,114847040.09538224,5.798241070744526e-06,7.1581671400889666e-06,-0.18998244141691537
11538,LOWZ North,148.655,10.001,0.339,62.426,533.888794773776,279,57065438.708748884,9.355729261955605e-06,8.493616139916026e-06,0.10150130496103424
17014,LOWZ North,157.621,60.424,0.306,91.845,939.5906509767516,538,181736931.81833014,5.170058950461404e-06,8.493616139916026e-06,-0.3913006115069713
11499,LOWZ North,188.258,11.518,0.382,59.561,405.96048746706674,212,49563569.77236094,8.19070315821864e-06,8.493616139916026e-06,-0.035663606255271665
1859,LOWZ North,247.553,17.689,0.243,23.309,9.74314424284958,8,2970623.155062776,3.279831784198048e-06,7.1581671400889666e-06,-0.5418056438177435
16302,LOWZ North,215.884,58.535,0.393,82.097,586.2829189660696,294,129795160.07702559,4.516985984825213e-06,8.493616139916026e-06,-0.4681904726542221
17559,LOWZ North,228.771,55.693,0.37,93.797,829.2022872411605,454,193572420.52851385,4.283679901182082e-06,8.493616139916026e-06,-0.4956588771358776
13750,LOWZ North,182.593,21.721,0.346,87.016,1173.5963687232652,626,154551769.8964231,7.593548553405641e-06,8.493616139916026e-06,-0.10596989217354524
977,LOWZ North,223.621,0.277,0.358,44.373,144.05758549742447,85,20494296.340598337,7.029154995287761e-06,8.493616139916026e-06,-0.17241904043037481
13784,LOWZ North,214.5,22.751,0.223,61.506,467.5346104651788,255,54579441.58831729,8.566130338813404e-06,7.1581671400889666e-06,0.19669325557365208
8606,LOWZ North,176.481,6.246,0.259,59.168,361.7889908047422,205,48588926.5746179,7.445914456437799e-06,7.1581671400889666e-06,0.0401984629189947
10149,LOWZ North,259.79,33.233,0.401,36.797,59.485105216454144,25,11687291.459405381,5.089725487130154e-06,6.64238378624601e-06,-0.23375016395933848
4608,LOWZ North,134.362,44.955,0.341,77.459,814.199407638356,389,109016514.88023324,7.46858775051509e-06,8.493616139916026e-06,-0.12068221267779948
10524,LOWZ North,218.028,39.67,0.396,64.194,420.46541744537035,207,62052595.26915223,6.775952168021461e-06,8.493616139916026e-06,-0.20222999763579458
4335,LOWZ North,126.486,22.455,0.348,42.311,115.75185488093805,60,17767916.544989128,6.514655479602765e-06,8.493616139916026e-06,-0.23299388949461355
11153,LOWZ North,235.682,10.828,0.333,38.255,141.0608314656132,90,13132313.90430562,1.0741506218440632e-05,8.493616139916026e-06,0.26465642448339216
13580,LOWZ North,222.327,20.649,0.404,46.505,146.50590337191585,68,23592587.935120672,6.209827585460539e-06,6.64238378624601e-06,-0.06512062757968597
33,LOWZ North,217.293,-0.037,0.271,34.326,44.81530124328576,27,9487378.578742968,4.723675868031353e-06,7.1581671400889666e-06,-0.3400998082907793
13586,LOWZ North,138.091,21.378,0.309,84.926,1055.815244277911,611,143680769.2270128,7.348340699719831e-06,8.493616139916026e-06,-0.13483955730162273
12003,LOWZ North,226.555,11.408,0.261,64.132,448.8561384786473,256,61872973.51326982,7.254478215474511e-06,7.1581671400889666e-06,0.013454711730068332
14304,LOWZ North,249.815,45.525,0.217,24.932,39.29708687686804,14,3635364.7430257034,1.0809668260181562e-05,7.1581671400889666e-06,0.5101167727200083
7758,LOWZ North,125.73,5.239,0.26,28.667,64.91004942510367,34,5526158.9899774,1.174596126221282e-05,7.1581671400889666e-06,0.6409174349157254
12062,LOWZ North,141.818,12.303,0.313,90.239,1546.4325640369048,848,172369117.5178375,8.971633586723406e-06,8.493616139916026e-06,0.056279615058293216
4281,LOWZ North,123.624,26.43,0.254,40.749,104.45385760443664,56,15871848.249405282,6.581077135005403e-06,7.1581671400889666e-06,-0.08061980026305879
13679,LOWZ North,148.631,20.221,0.231,54.928,281.6766797316343,177,38873889.38505297,7.2459093799844765e-06,7.1581671400889666e-06,0.012257640563338317
12064,LOWZ North,150.95,16.709,0.399,73.555,773.365987413427,369,93349766.45640801,8.284605487198187e-06,8.493616139916026e-06,-0.024607970183110468
13177,LOWZ North,202.153,15.377,0.225,49.781,178.6740104741798,104,28937931.59461135,6.174387754356687e-06,7.1581671400889666e-06,-0.13743453686945514
11662,LOWZ North,171.606,7.872,0.377,96.663,1462.5553892071214,683,211864135.45842904,6.903270277635532e-06,8.493616139916026e-06,-0.1872401384854928
14091,LOWZ North,209.218,23.976,0.331,51.506,180.28177532922638,111,32051628.98005207,5.624730507189763e-06,8.493616139916026e-06,-0.3377696360969083
16422,LOWZ North,158.47,50.565,0.315,77.48,710.3689663566443,404,109105205.70516247,6.510862261478988e-06,8.493616139916026e-06,-0.23344048586314392
10385,LOWZ North,130.162,55.666,0.309,35.463,82.35397773214449,46,10461719.040827433,7.871935521375939e-06,8.493616139916026e-06,-0.07319386799439624
2082,LOWZ North,252.433,23.29,0.222,36.146,65.64497625506968,42,11077898.17926298,5.925760933418968e-06,7.1581671400889666e-06,-0.172167844442744
16628,LOWZ North,216.657,53.152,0.305,61.366,340.84094047051923,188,54207587.998813786,6.287697959886682e-06,8.493616139916026e-06,-0.2597148427349523
16377,LOWZ North,180.765,50.635,0.314,80.763,962.0653243157595,526,123570261.16888598,7.785573286123313e-06,8.493616139916026e-06,-0.08336176748855442
15127,LOWZ North,174.941,36.198,0.325,83.64,1109.1357138265012,604,137252008.58111697,8.08101626557249e-06,8.493616139916026e-06,-0.0485776455571744
14106,LOWZ North,145.078,25.08,0.23,43.286,139.80117735464776,80,19024751.889007963,7.3483837355808814e-06,7.1581671400889666e-06,0.026573366026425408
11070,LOWZ North,255.112,36.443,0.376,80.111,558.652988619139,304,120601607.09430286,4.632218442846351e-06,8.493616139916026e-06,-0.45462352353350544
5432,LOWZ North,169.238,38.263,0.398,58.735,368.5273683391752,178,47529971.68513673,7.75357853735938e-06,8.493616139916026e-06,-0.08712868469282653
15325,LOWZ North,156.694,21.82,0.36,73.009,953.0044073286404,474,91286348.66984783,1.0439725339166959e-05,8.493616139916026e-06,0.22912610685396165
13823,LOWZ North,166.286,19.892,0.345,85.286,1069.4873900715752,549,145515707.23910394,7.3496353786347505e-06,8.493616139916026e-06,-0.13468712765403895
5553,LOWZ North,175.939,30.706,0.349,66.948,580.9332122742703,313,70386514.33170864,8.253473236883446e-06,8.493616139916026e-06,-0.028273340715743063
12280,LOWZ North,210.795,8.924,0.35,73.233,553.3414799472927,307,92129160.24840654,6.006149176388083e-06,8.493616139916026e-06,-0.2928631247929855
12727,LOWZ North,139.016,57.568,0.326,74.187,563.4310489031482,300,95776742.97597829,5.882754324235707e-06,8.493616139916026e-06,-0.3073910773304775
16321,LOWZ North,235.452,50.935,0.411,30.715,16.646677174472366,8,6797170.991256646,2.4490596449442513e-06,6.64238378624601e-06,-0.6312980815689431
15631,LOWZ North,173.776,25.748,0.336,82.524,910.1793017576986,518,131830969.96642725,6.904138701167787e-06,8.493616139916026e-06,-0.18713789422133614
16733,LOWZ North,181.921,42.467,0.388,78.343,823.6290856172044,405,112791722.85483856,7.3022121195648725e-06,8.493616139916026e-06,-0.14027052797360495
16323,LOWZ North,183.578,62.614,0.355,60.954,321.3701654815204,174,53123082.63859384,6.04953909899885e-06,8.493616139916026e-06,-0.2877545912901758
5557,LOWZ North,178.193,32.055,0.272,51.857,280.82661450668814,151,32711375.179424465,8.58498344891745e-06,7.1581671400889666e-06,0.19932704572343224
13113,LOWZ North,202.433,16.774,0.277,48.103,123.63566019681825,67,26109173.47618811,4.73533412727812e-06,7.1581671400889666e-06,-0.33847114287704855
10515,LOWZ North,223.997,39.073,0.32,57.022,312.3235174226933,163,43491458.648927175,7.1812610366517926e-06,8.493616139916026e-06,-0.15451076215897935
16653,LOWZ North,187.249,47.983,0.342,65.58,554.9371320896139,304,66159295.70449011,8.387893585934158e-06,8.493616139916026e-06,-0.012447295973857565
10864,LOWZ North,134.257,29.278,0.348,37.456,140.93844392503254,76,12326529.669185625,1.1433748809071248e-05,8.493616139916026e-06,0.34615794035451786
15591,LOWZ North,186.142,28.89,0.401,56.506,362.2983576282393,165,42321429.81107571,8.560636047637127e-06,6.64238378624601e-06,0.2887897362033082
9800,LOWZ North,239.1,30.941,0.364,39.122,81.90491958913174,49,14045583.389847558,5.831364729807829e-06,8.493616139916026e-06,-0.31344145605978824
13877,LOWZ North,138.152,33.076,0.295,65.171,443.9181051593539,255,64929161.02426379,6.836960437444483e-06,7.1581671400889666e-06,-0.044872758117868006
11636,LOWZ North,183.122,13.864,0.304,42.263,186.4506559180414,107,17707514.32141266,1.0529465205208252e-05,8.493616139916026e-06,0.23969167334095626
13483,LOWZ North,213.332,25.608,0.309,47.703,121.72318829679067,79,25463242.91783168,4.7803490187633956e-06,8.493616139916026e-06,-0.4371832986072929
12815,LOWZ North,140.367,61.99,0.264,24.681,36.43993699428805,14,3526670.5596669996,1.0332673942112934e-05,7.1581671400889666e-06,0.44348039657320887
8791,LOWZ North,127.026,7.646,0.404,29.357,28.30999939409784,13,5934876.073019932,4.770107925723281e-06,6.64238378624601e-06,-0.28186806435357437
13444,LOWZ North,148.075,26.586,0.325,33.903,95.07158770927106,59,9140943.513719192,1.0400631791081828e-05,8.493616139916026e-06,0.22452340908175966
7643,LOWZ North,142.387,5.638,0.396,50.436,283.6158613891496,138,30095290.824596047,9.423928249842935e-06,8.493616139916026e-06,0.10953074575090307
15125,LOWZ North,164.754,32.928,0.394,64.703,490.3838627699539,226,63540391.8575511,7.717671365158209e-06,8.493616139916026e-06,-0.09135623296080446
15197,LOWZ North,160.101,30.157,0.402,42.784,165.91184263560174,70,18370492.223462936,9.031431527114872e-06,6.64238378624601e-06,0.3596672245611164
17438,LOWZ North,196.553,60.554,0.292,71.219,575.5871358179648,330,84735276.39591452,6.7927687298570796e-06,7.1581671400889666e-06,-0.05104636467420424
12976,LOWZ North,142.23,53.504,0.214,29.496,66.78066162990667,30,6019577.498398983,1.1093911765014773e-05,7.1581671400889666e-06,0.5498257511875995
2029,LOWZ North,253.291,22.32,0.349,47.233,153.79874022625415,87,24717994.325398438,6.222136723618453e-06,8.493616139916026e-06,-0.26743372656349296
12965,LOWZ North,144.513,61.392,0.37,51.414,186.99554584443723,101,31880183.753507018,5.865573024618045e-06,8.493616139916026e-06,-0.3094139259422623
16431,LOWZ North,197.126,49.464,0.326,60.838,381.75505641242967,213,52820367.91508056,7.227421380823743e-06,8.493616139916026e-06,-0.1490760517351096
13210,LOWZ North,148.042,31.981,0.38,68.057,518.6328118098027,284,73942654.908114,7.01398688557085e-06,8.493616139916026e-06,-0.17420486515650382
16282,LOWZ North,160.284,59.982,0.345,50.999,213.5106014616792,117,31114413.398097813,6.862112382768952e-06,8.493616139916026e-06,-0.19208588312341654
